Phi[deg],Theta[deg],dB(GainTotal)
4,38,2.52095
6,38,2.51713
8,38,2.53642
10,38,2.57812
12,38,2.64079
14,38,2.72243
16,38,2.82055
18,38,2.93235
20,38,3.05485
22,38,3.18507
24,38,3.32011
26,38,3.45728
28,38,3.59415
30,38,3.72858
32,38,3.8588
34,38,3.98337
36,38,4.10117
38,38,4.21143
40,38,4.31369
42,38,4.40775
44,38,4.4937
46,38,4.57181
48,38,4.64258
50,38,4.70665
52,38,4.76474
54,38,4.81767
56,38,4.86626
58,38,4.91131
60,38,4.95353
62,38,4.99355
64,38,5.03186
66,38,5.06879
68,38,5.10453
70,38,5.13908
72,38,5.17232
74,38,5.20399
76,38,5.23376
78,38,5.2612
80,38,5.28589
82,38,5.30736
84,38,5.32522
86,38,5.33912
88,38,5.34877
90,38,5.354
-90,40,5.37402
-88,40,5.36406
-86,40,5.34988
-84,40,5.3318
-82,40,5.31025
-80,40,5.28578
-78,40,5.25899
-76,40,5.23058
-74,40,5.20127
-72,40,5.17176
-70,40,5.14273
-68,40,5.11478
-66,40,5.08835
-64,40,5.06375
-62,40,5.04106
-60,40,5.02012
-58,40,5.00053
-56,40,4.98167
-54,40,4.96267
-52,40,4.94248
-50,40,4.91993
-48,40,4.89375
-46,40,4.86264
-44,40,4.82534
-42,40,4.78068
-40,40,4.7276
-38,40,4.66523
-36,40,4.59287
-34,40,4.51006
-32,40,4.41653
-30,40,4.3123
-28,40,4.1976
-26,40,4.07294
-24,40,3.93909
-22,40,3.7971
-20,40,3.64832
-18,40,3.4944
-16,40,3.33732
-14,40,3.17938
-12,40,3.02319
-10,40,2.87164
-8,40,2.72788
-6,40,2.5952
-4,40,2.47696
-2,40,2.37637
0,40,2.29639
2,40,2.2395
4,40,2.20752
6,40,2.20148
8,40,2.2215
10,40,2.2668
12,40,2.33571
14,40,2.42583
16,40,2.5342
18,40,2.65745
20,40,2.79208
22,40,2.93455
24,40,3.08152
26,40,3.2299
28,40,3.37696
30,40,3.52037
32,40,3.65823
34,40,3.78905
36,40,3.91175
38,40,4.02567
40,40,4.13046
42,40,4.22615
44,40,4.31301
46,40,4.3916
48,40,4.46265
50,40,4.52707
52,40,4.58584
54,40,4.63999
56,40,4.69055
58,40,4.73844
60,40,4.78448
62,40,4.82932
64,40,4.8734
66,40,4.91695
68,40,4.95999
70,40,5.00233
72,40,5.04359
74,40,5.08328
76,40,5.12078
78,40,5.15542
80,40,5.18654
82,40,5.21347
84,40,5.23565
86,40,5.25259
88,40,5.26393
90,40,5.26944
-90,42,5.3253
-88,42,5.31428
-86,42,5.29747
-84,42,5.27526
-82,42,5.24814
-80,42,5.21677
-78,42,5.18191
-76,42,5.14442
-74,42,5.10523
-72,42,5.0653
-70,42,5.02558
-68,42,4.98695
-66,42,4.95017
-64,42,4.91582
-62,42,4.88425
-60,42,4.85551
-58,42,4.82938
-56,42,4.8053
-54,42,4.78244
-52,42,4.75971
-50,42,4.73578
-48,42,4.70924
-46,42,4.67857
-44,42,4.64229
-42,42,4.59895
-40,42,4.54728
-38,42,4.48614
-36,42,4.41463
-34,42,4.33207
-32,42,4.23804
-30,42,4.13235
-28,42,4.01512
-26,42,3.88674
-24,42,3.74787
-22,42,3.59952
-20,42,3.44299
-18,42,3.27996
-16,42,3.11245
-14,42,2.94287
-12,42,2.77403
-10,42,2.60909
-8,42,2.45154
-6,42,2.30511
-4,42,2.17365
-2,42,2.06096
0,42,1.97057
2,42,1.90551
4,42,1.86806
6,42,1.85956
8,42,1.88028
10,42,1.92936
12,42,2.00488
14,42,2.10401
16,42,2.22321
18,42,2.35853
20,42,2.50582
22,42,2.66098
24,42,2.82016
26,42,2.97985
28,42,3.13703
30,42,3.28917
32,42,3.43427
34,42,3.57085
36,42,3.6979
38,42,3.81488
40,42,3.92168
42,42,4.01853
44,42,4.10603
46,42,4.185
48,42,4.2565
50,42,4.32175
52,42,4.382
54,42,4.43855
56,42,4.4926
58,42,4.54522
60,42,4.59726
62,42,4.64936
64,42,4.70184
66,42,4.75474
68,42,4.80785
70,42,4.86067
72,42,4.91253
74,42,4.96259
76,42,5.00993
78,42,5.05359
80,42,5.09264
82,42,5.12622
84,42,5.15357
86,42,5.1741
88,42,5.18736
90,42,5.19308
-90,44,5.28169
-88,44,5.27016
-86,44,5.2511
-84,44,5.22492
-82,44,5.19217
-80,44,5.15359
-78,44,5.11007
-76,44,5.06262
-74,44,5.01238
-72,44,4.96056
-70,44,4.90841
-68,44,4.85711
-66,44,4.80779
-64,44,4.76137
-62,44,4.71852
-60,44,4.6796
-58,44,4.64461
-56,44,4.61315
-54,44,4.58445
-52,44,4.5574
-50,44,4.53059
-48,44,4.50243
-46,44,4.47117
-44,44,4.43509
-42,44,4.39246
-40,44,4.34173
-38,44,4.28151
-36,44,4.21064
-34,44,4.1282
-32,44,4.03357
-30,44,3.9264
-28,44,3.80663
-26,44,3.67453
-24,44,3.53068
-22,44,3.37599
-20,44,3.21173
-18,44,3.03958
-16,44,2.86161
-14,44,2.68033
-12,44,2.49871
-10,44,2.32017
-8,44,2.14854
-6,44,1.98797
-4,44,1.84284
-2,44,1.71754
0,44,1.6162
2,44,1.54247
4,44,1.49915
6,44,1.48795
8,44,1.50932
10,44,1.56233
12,44,1.64479
14,44,1.75339
16,44,1.88398
18,44,2.03192
20,44,2.19239
22,44,2.36066
24,44,2.53233
26,44,2.70348
28,44,2.87079
30,44,3.03155
32,44,3.18368
34,44,3.32574
36,44,3.45685
38,44,3.57666
40,44,3.6853
42,44,3.78332
44,44,3.87163
46,44,3.95144
48,44,4.02415
50,44,4.0913
52,44,4.15449
54,44,4.21525
56,44,4.27496
58,44,4.33477
60,44,4.39556
62,44,4.45781
64,44,4.52168
66,44,4.58692
68,44,4.65297
70,44,4.71898
72,44,4.78388
74,44,4.84647
76,44,4.90548
78,44,4.95966
80,44,5.00782
82,44,5.0489
84,44,5.08201
86,44,5.10643
88,44,5.12167
90,44,5.12744
-90,46,5.24223
-88,46,5.23081
-86,46,5.21003
-84,46,5.18027
-82,46,5.14213
-80,46,5.0964
-78,46,5.04405
-76,46,4.98623
-74,46,4.92426
-72,46,4.85959
-70,46,4.79374
-68,46,4.72826
-66,46,4.66463
-64,46,4.60416
-62,46,4.54791
-60,46,4.49661
-58,46,4.45054
-56,46,4.40954
-54,46,4.37296
-52,46,4.3397
-50,46,4.30829
-48,46,4.27697
-46,46,4.24379
-44,46,4.20672
-42,46,4.16379
-40,46,4.11312
-38,46,4.05303
-36,46,3.9821
-34,46,3.89917
-32,46,3.80339
-30,46,3.69422
-28,46,3.57147
-26,46,3.43525
-24,46,3.28605
-22,46,3.12471
-20,46,2.95247
-18,46,2.771
-16,46,2.58241
-14,46,2.3893
-12,46,2.1948
-10,46,2.00254
-8,46,1.81666
-6,46,1.64175
-4,46,1.48267
-2,46,1.34439
0,46,1.23172
2,46,1.14891
4,46,1.09936
6,46,1.08519
8,46,1.10706
10,46,1.16401
12,46,1.25356
14,46,1.37188
16,46,1.51418
18,46,1.67507
20,46,1.84902
22,46,2.03062
24,46,2.21492
26,46,2.39759
28,46,2.575
30,46,2.7443
32,46,2.90337
34,46,3.05083
36,46,3.18598
38,46,3.3087
40,46,3.41943
42,46,3.51908
44,46,3.60893
46,46,3.69058
48,46,3.76584
50,46,3.8366
52,46,3.90478
54,46,3.97213
56,46,4.04017
58,46,4.11009
60,46,4.18266
62,46,4.25817
64,46,4.33645
66,46,4.41689
68,46,4.49851
70,46,4.58002
72,46,4.65992
74,46,4.73663
76,46,4.80854
78,46,4.87413
80,46,4.932
82,46,4.98093
84,46,5.01993
86,46,5.04821
88,46,5.06527
90,46,5.07082
-90,48,5.20159
-88,48,5.19085
-86,48,5.16889
-84,48,5.13609
-82,48,5.09304
-80,48,5.04055
-78,48,4.97964
-76,48,4.91157
-74,48,4.8378
-72,48,4.75998
-70,48,4.6799
-68,48,4.59944
-66,48,4.52045
-64,48,4.44465
-62,48,4.37353
-60,48,4.30821
-58,48,4.24934
-56,48,4.19701
-54,48,4.15076
-52,48,4.10954
-50,48,4.07186
-48,48,4.0358
-46,48,3.9992
-44,48,3.95977
-42,48,3.91522
-40,48,3.86338
-38,48,3.80227
-36,48,3.7302
-34,48,3.64575
-32,48,3.54786
-30,48,3.43582
-28,48,3.30927
-26,48,3.16822
-24,48,3.01306
-22,48,2.84458
-20,48,2.66399
-18,48,2.47296
-16,48,2.27364
-14,48,2.06871
-12,48,1.86141
-10,48,1.65559
-8,48,1.45565
-6,48,1.26653
-4,48,1.09357
-2,48,0.942311
0,48,0.818172
2,48,0.726077
4,48,0.670003
6,48,0.652555
8,48,0.674633
10,48,0.735273
12,48,0.831699
14,48,0.959576
16,48,1.11343
18,48,1.28713
20,48,1.47438
22,48,1.66911
24,48,1.86583
26,48,2.05978
28,48,2.24707
30,48,2.42473
32,48,2.59064
34,48,2.74354
36,48,2.88292
38,48,3.00895
40,48,3.12241
42,48,3.22459
44,48,3.3172
46,48,3.40225
48,48,3.48196
50,48,3.55857
52,48,3.63427
54,48,3.711
56,48,3.79035
58,48,3.87343
60,48,3.9608
62,48,4.05245
64,48,4.1478
66,48,4.24578
68,48,4.34491
70,48,4.44343
72,48,4.53945
74,48,4.63099
76,48,4.71619
78,48,4.79329
80,48,4.86075
82,48,4.91727
84,48,4.9618
86,48,4.99357
88,48,5.01207
90,48,5.01706
-90,50,5.15068
-88,50,5.141
-86,50,5.11835
-84,50,5.08307
-82,50,5.03573
-80,50,4.97712
-78,50,4.90831
-76,50,4.83059
-74,50,4.74556
-72,50,4.65501
-70,50,4.56099
-68,50,4.46565
-66,50,4.3712
-64,50,4.27977
-62,50,4.19326
-60,50,4.1132
-58,50,4.0406
-56,50,3.97587
-54,50,3.91875
-52,50,3.8683
-50,50,3.82298
-48,50,3.78078
-46,50,3.73933
-44,50,3.69608
-42,50,3.64848
-40,50,3.59403
-38,50,3.5305
-36,50,3.4559
-34,50,3.36862
-32,50,3.26738
-30,50,3.15132
-28,50,3.01995
-26,50,2.8732
-24,50,2.71139
-22,50,2.53527
-20,50,2.34605
-18,50,2.14539
-16,50,1.93549
-14,50,1.71909
-12,50,1.49954
-10,50,1.2808
-8,50,1.06751
-6,50,0.864896
-4,50,0.6787
-2,50,0.51495
0,50,0.379654
2,50,0.278355
4,50,0.215628
6,50,0.194561
8,50,0.216339
10,50,0.280023
12,50,0.382587
14,50,0.519208
16,50,0.683754
18,50,0.869362
20,50,1.06901
22,50,1.27599
24,50,1.48429
26,50,1.68878
28,50,1.88536
30,50,2.07095
32,50,2.24349
34,50,2.40186
36,50,2.54579
38,50,2.67576
40,50,2.79292
42,50,2.89897
44,50,2.99602
46,50,3.08651
48,50,3.173
50,50,3.25808
52,50,3.34412
54,50,3.43317
56,50,3.52676
58,50,3.62583
60,50,3.73061
62,50,3.84067
64,50,3.95495
66,50,4.07184
68,50,4.18939
70,50,4.30539
72,50,4.41755
74,50,4.52362
76,50,4.62153
78,50,4.70939
80,50,4.78561
82,50,4.84887
84,50,4.89815
86,50,4.93273
88,50,4.95215
90,50,4.95621
-90,52,5.07814
-88,52,5.06966
-86,52,5.04664
-84,52,5.00939
-82,52,4.95841
-80,52,4.89449
-78,52,4.81869
-76,52,4.73235
-74,52,4.63712
-72,52,4.53495
-70,52,4.42806
-68,52,4.31887
-66,52,4.20988
-64,52,4.10359
-62,52,4.00226
-60,52,3.90783
-58,52,3.82164
-56,52,3.74441
-54,52,3.67606
-52,52,3.61578
-50,52,3.56201
-48,52,3.51266
-46,52,3.46517
-44,52,3.41679
-42,52,3.36468
-40,52,3.30612
-38,52,3.23862
-36,52,3.15997
-34,52,3.06837
-32,52,2.9624
-30,52,2.84107
-28,52,2.70382
-26,52,2.55051
-24,52,2.38145
-22,52,2.19738
-20,52,1.99951
-18,52,1.78954
-16,52,1.56967
-14,52,1.34271
-12,52,1.11204
-10,52,0.881729
-8,52,0.656543
-6,52,0.441912
-4,52,0.243858
-2,52,0.0688014
0,52,-0.0767694
2,52,-0.186762
4,52,-0.256052
6,52,-0.281082
8,52,-0.260361
10,52,-0.194756
12,52,-0.0874801
14,52,0.0562273
16,52,0.229654
18,52,0.425282
20,52,0.635445
22,52,0.852875
24,52,1.0711
26,52,1.28471
28,52,1.48941
30,52,1.68211
32,52,1.86083
34,52,2.02462
36,52,2.17348
38,52,2.30821
40,52,2.43031
42,52,2.54188
44,52,2.64542
46,52,2.7437
48,52,2.83961
50,52,2.93594
52,52,3.03516
54,52,3.13929
56,52,3.24968
58,52,3.36696
60,52,3.49093
62,52,3.62068
64,52,3.75461
66,52,3.89061
68,52,4.02627
70,52,4.15899
72,52,4.28621
74,52,4.4055
76,52,4.51466
78,52,4.61181
80,52,4.69536
82,52,4.76408
84,52,4.81701
86,52,4.85353
88,52,4.87327
90,52,4.87609
-90,54,4.97228
-88,54,4.9649
-86,54,4.94165
-84,54,4.90279
-82,54,4.8488
-80,54,4.78042
-78,54,4.6987
-76,54,4.60502
-74,54,4.50108
-72,54,4.38893
-70,54,4.27094
-68,54,4.14972
-66,54,4.02805
-64,54,3.90869
-62,54,3.79424
-60,54,3.68691
-58,54,3.58838
-56,54,3.49957
-54,54,3.42059
-52,54,3.35068
-50,54,3.28833
-48,54,3.23132
-46,54,3.17698
-44,54,3.12237
-42,54,3.06446
-40,54,3.00033
-38,54,2.92731
-36,54,2.84306
-34,54,2.74564
-32,54,2.63356
-30,54,2.50577
-28,54,2.36168
-26,54,2.20116
-24,54,2.02452
-22,54,1.83254
-20,54,1.62646
-18,54,1.40799
-16,54,1.17939
-14,54,0.943439
-12,54,0.703558
-10,54,0.463824
-8,54,0.229033
-6,54,0.00469821
-4,54,-0.203006
-2,54,-0.387422
0,54,-0.541723
2,54,-0.6594
4,54,-0.734878
6,54,-0.76418
8,54,-0.745512
10,54,-0.679622
12,54,-0.569813
14,54,-0.421619
16,54,-0.24219
18,54,-0.0395526
20,54,0.178126
22,54,0.403144
24,54,0.628705
26,54,0.849173
28,54,1.06019
30,54,1.25869
32,54,1.4428
34,54,1.6118
36,54,1.76593
38,54,1.90632
40,54,2.0348
42,54,2.15378
44,54,2.26607
46,54,2.37471
48,54,2.48274
50,54,2.59302
52,54,2.70798
54,54,2.82945
56,54,2.95846
58,54,3.09523
60,54,3.23907
62,54,3.38855
64,54,3.54157
66,54,3.69558
68,54,3.8478
70,54,3.99539
72,54,4.13561
74,54,4.26596
76,54,4.38427
78,54,4.4887
80,54,4.57779
82,54,4.65041
84,54,4.70575
86,54,4.7433
88,54,4.76278
90,54,4.76416
-90,56,4.82293
-88,56,4.81631
-86,56,4.79279
-84,56,4.75257
-82,56,4.6961
-80,56,4.6241
-78,56,4.53761
-76,56,4.43803
-74,56,4.32712
-72,56,4.20701
-70,56,4.08018
-68,56,3.94941
-66,56,3.81764
-64,56,3.68785
-62,56,3.56287
-60,56,3.44511
-58,56,3.33643
-56,56,3.23791
-54,56,3.14975
-52,56,3.07123
-50,56,3.00079
-48,56,2.93617
-46,56,2.87458
-44,56,2.81295
-42,56,2.74815
-40,56,2.67716
-38,56,2.5972
-36,56,2.5059
-34,56,2.40129
-32,56,2.28187
-30,56,2.14663
-28,56,1.99502
-26,56,1.82695
-24,56,1.64282
-22,56,1.44346
-20,56,1.23015
-18,56,1.00464
-16,56,0.769178
-14,56,0.52654
-12,56,0.280087
-10,56,0.0338313
-8,56,-0.207504
-6,56,-0.438455
-4,56,-0.652856
-2,56,-0.843982
0,56,-1.00486
2,56,-1.12873
4,56,-1.20971
6,56,-1.24352
8,56,-1.22808
10,56,-1.16397
12,56,-1.05448
14,56,-0.905268
16,56,-0.723719
18,56,-0.518155
20,56,-0.297041
22,56,-0.0683254
24,56,0.161023
26,56,0.385294
28,56,0.600143
30,56,0.802597
32,56,0.99097
34,56,1.16474
36,56,1.32443
38,56,1.47142
40,56,1.60779
42,56,1.73619
44,56,1.8596
46,56,1.98114
48,56,2.10384
50,56,2.23044
52,56,2.36314
54,56,2.50342
56,56,2.6519
58,56,2.80828
60,56,2.97142
62,56,3.13938
64,56,3.30966
66,56,3.47941
68,56,3.64562
70,56,3.80531
72,56,3.95574
74,56,4.09446
76,56,4.21939
78,56,4.32884
80,56,4.42151
82,56,4.49643
84,56,4.55295
86,56,4.59068
88,56,4.60948
90,56,4.60936
-90,58,4.62287
-88,58,4.61655
-86,58,4.59257
-84,58,4.55112
-82,58,4.49261
-80,58,4.41778
-78,58,4.32767
-76,58,4.2237
-74,58,4.10769
-72,58,3.98184
-70,58,3.84874
-68,58,3.71126
-66,58,3.57246
-64,58,3.43545
-62,58,3.30314
-60,58,3.17807
-58,58,3.06215
-56,58,2.95648
-54,58,2.86125
-52,58,2.77571
-50,58,2.69823
-48,58,2.62648
-46,58,2.55762
-44,58,2.48851
-42,58,2.416
-40,58,2.33707
-38,58,2.24899
-36,58,2.14941
-34,58,2.03648
-32,58,1.9088
-30,58,1.76545
-28,58,1.60602
-26,58,1.43055
-24,58,1.23952
-22,58,1.03384
-20,58,0.814861
-18,58,0.584348
-16,58,0.344518
-14,58,0.0980732
-12,58,-0.151742
-10,58,-0.401071
-8,58,-0.645369
-6,58,-0.879357
-4,58,-1.09703
-2,58,-1.29178
0,58,-1.45667
2,58,-1.5849
4,58,-1.67048
6,58,-1.70891
8,58,-1.69792
10,58,-1.6379
12,58,-1.532
14,58,-1.38581
16,58,-1.20672
18,58,-1.00309
20,58,-0.783434
22,58,-0.55571
24,58,-0.326862
26,58,-0.102519
28,58,0.113118
30,58,0.317257
32,58,0.508432
34,58,0.68636
36,58,0.851781
38,58,1.00628
40,58,1.15209
42,58,1.29191
44,58,1.42871
46,58,1.56549
48,58,1.70503
50,58,1.84975
52,58,2.00141
54,58,2.16102
56,58,2.32868
58,58,2.50362
60,58,2.68424
62,58,2.86827
64,58,3.05293
66,58,3.23522
68,58,3.41207
70,58,3.58055
72,58,3.73799
74,58,3.88211
76,58,4.011
78,58,4.12318
80,58,4.21752
82,58,4.29325
84,58,4.34987
86,58,4.38714
88,58,4.40498
90,58,4.40353
-90,60,4.36878
-88,60,4.36224
-86,60,4.33756
-84,60,4.29492
-82,60,4.23475
-80,60,4.1578
-78,60,4.06516
-76,60,3.95829
-74,60,3.83906
-72,60,3.70975
-70,60,3.57301
-68,60,3.43179
-66,60,3.2892
-64,60,3.14838
-62,60,3.01225
-60,60,2.88328
-58,60,2.76333
-56,60,2.6534
-54,60,2.55354
-52,60,2.4629
-50,60,2.37974
-48,60,2.30165
-46,60,2.22577
-44,60,2.14899
-42,60,2.06823
-40,60,1.98057
-38,60,1.88345
-36,60,1.77472
-34,60,1.6527
-32,60,1.51621
-30,60,1.36455
-28,60,1.1975
-26,60,1.01526
-24,60,0.818439
-22,60,0.608055
-20,60,0.385484
-18,60,0.152478
-16,60,-0.088826
-14,60,-0.335862
-12,60,-0.585579
-10,60,-0.834361
-8,60,-1.07794
-6,60,-1.31134
-4,60,-1.52884
-2,60,-1.72411
0,60,-1.89041
2,60,-2.02112
4,60,-2.11026
6,60,-2.15333
8,60,-2.14791
10,60,-2.09422
12,60,-1.99518
14,60,-1.85616
16,60,-1.68429
18,60,-1.48772
20,60,-1.27472
22,60,-1.05303
24,60,-0.829328
26,60,-0.608978
28,60,-0.395899
30,60,-0.192593
32,60,-0.000250314
34,60,0.181091
36,60,0.352352
38,60,0.515218
40,60,0.67192
42,60,0.825033
44,60,0.977254
46,60,1.1312
48,60,1.28918
50,60,1.45305
52,60,1.62397
54,60,1.80237
56,60,1.98785
58,60,2.1792
60,60,2.3745
62,60,2.57127
64,60,2.76668
66,60,2.95773
68,60,3.14148
70,60,3.31515
72,60,3.47631
74,60,3.62288
76,60,3.75319
78,60,3.86597
80,60,3.9603
82,60,4.0356
84,60,4.0915
86,60,4.12788
88,60,4.14477
90,60,4.14232
-90,62,4.06165
-88,62,4.05439
-86,62,4.02876
-84,62,3.98496
-82,62,3.92345
-80,62,3.84503
-78,62,3.75085
-76,62,3.64243
-74,62,3.52173
-72,62,3.3911
-70,62,3.25322
-68,62,3.1111
-66,62,2.96782
-64,62,2.82647
-62,62,2.68986
-60,62,2.56031
-58,62,2.43946
-56,62,2.32808
-54,62,2.22601
-52,62,2.13219
-50,62,2.04476
-48,62,1.96123
-46,62,1.87874
-44,62,1.79431
-42,62,1.705
-40,62,1.60813
-38,62,1.50142
-36,62,1.38303
-34,62,1.25158
-32,62,1.10623
-30,62,0.946544
-28,62,0.77256
-26,62,0.584685
-24,62,0.383677
-22,62,0.170613
-20,62,-0.0531279
-18,62,-0.285874
-16,62,-0.525634
-14,62,-0.770061
-12,62,-1.01638
-10,62,-1.26128
-8,62,-1.50086
-6,62,-1.7305
-4,62,-1.94487
-2,62,-2.13799
0,62,-2.30349
2,62,-2.435
4,62,-2.52678
6,62,-2.57441
8,62,-2.57546
10,62,-2.53
12,62,-2.44068
14,62,-2.31251
16,62,-2.1522
18,62,-1.96742
20,62,-1.76597
22,62,-1.55509
24,62,-1.341
26,62,-1.12858
28,62,-0.921316
30,62,-0.721299
32,62,-0.529379
34,62,-0.345345
36,62,-0.168144
38,62,0.00388446
40,62,0.172785
42,62,0.340769
44,62,0.510013
46,62,0.682479
48,62,0.859756
50,62,1.04293
52,62,1.23247
54,62,1.42818
56,62,1.62917
58,62,1.83394
60,62,2.04039
62,62,2.24605
64,62,2.44819
66,62,2.64403
68,62,2.83087
70,62,3.00623
72,62,3.16797
74,62,3.31428
76,62,3.44377
78,62,3.55538
80,62,3.64838
82,62,3.72234
84,62,3.77704
86,62,3.81242
88,62,3.82858
90,62,3.82572
-90,64,3.70666
-88,64,3.69834
-86,64,3.67159
-84,64,3.62665
-82,64,3.56407
-80,64,3.48472
-78,64,3.38982
-76,64,3.28102
-74,64,3.16034
-72,64,3.03019
-70,64,2.89331
-68,64,2.75269
-66,64,2.61136
-64,64,2.47227
-62,64,2.33802
-60,64,2.21068
-58,64,2.09156
-56,64,1.98111
-54,64,1.87887
-52,64,1.78352
-50,64,1.69304
-48,64,1.60489
-46,64,1.51626
-44,64,1.42432
-42,64,1.3264
-40,64,1.22015
-38,64,1.10367
-36,64,0.975514
-34,64,0.834756
-32,64,0.680919
-30,64,0.513954
-28,64,0.334174
-26,64,0.142204
-24,64,-0.0610748
-22,64,-0.27456
-20,64,-0.496946
-18,64,-0.726721
-16,64,-0.962135
-14,64,-1.20114
-12,64,-1.44129
-10,64,-1.67967
-8,64,-1.91276
-6,64,-2.13634
-4,64,-2.34549
-2,64,-2.53462
0,64,-2.69777
2,64,-2.82893
4,64,-2.92266
6,64,-2.97476
8,64,-2.98289
10,64,-2.94702
12,64,-2.86954
14,64,-2.75503
16,64,-2.60966
18,64,-2.44044
20,64,-2.2545
22,64,-2.05838
24,64,-1.85761
26,64,-1.65641
28,64,-1.45767
30,64,-1.26296
32,64,-1.07272
34,64,-0.886483
36,64,-0.703151
38,64,-0.521218
40,64,-0.33903
42,64,-0.154985
44,64,0.0323122
46,64,0.223926
48,64,0.420513
50,64,0.62227
52,64,0.828906
54,64,1.03963
56,64,1.25319
58,64,1.46788
60,64,1.68165
62,64,1.8922
64,64,2.09709
66,64,2.29389
68,64,2.48029
70,64,2.6542
72,64,2.81381
74,64,2.95764
76,64,3.08454
78,64,3.19367
80,64,3.28448
82,64,3.35664
84,64,3.41002
86,64,3.44461
88,64,3.46054
90,64,3.458
-90,66,3.31264
-88,66,3.3031
-86,66,3.27517
-84,66,3.22917
-82,66,3.16574
-80,66,3.08586
-78,66,2.99087
-76,66,2.88252
-74,66,2.76292
-72,66,2.63457
-70,66,2.50022
-68,66,2.36283
-66,66,2.22533
-64,66,2.09047
-62,66,1.96058
-60,66,1.8374
-58,66,1.72184
-56,66,1.61396
-54,66,1.51296
-52,66,1.41723
-50,66,1.32458
-48,66,1.23243
-46,66,1.13806
-44,66,1.03884
-42,66,0.932434
-40,66,0.816897
-38,66,0.690783
-36,66,0.553159
-34,66,0.403579
-32,66,0.242034
-30,66,0.0688705
-28,66,-0.115285
-26,66,-0.30961
-24,66,-0.513145
-22,66,-0.724831
-20,66,-0.943524
-18,66,-1.16797
-16,66,-1.39674
-14,66,-1.62817
-12,66,-1.86022
-10,66,-2.09037
-8,66,-2.31547
-6,66,-2.53171
-4,66,-2.73453
-2,66,-2.91875
0,66,-3.07877
2,66,-3.20899
4,66,-3.30433
6,66,-3.36088
8,66,-3.37645
10,66,-3.35099
12,66,-3.28666
14,66,-3.1876
16,66,-3.05935
18,66,-2.9082
20,66,-2.74042
22,66,-2.56172
24,66,-2.37675
26,66,-2.18895
28,66,-2.00046
30,66,-1.81224
32,66,-1.62428
34,66,-1.43589
36,66,-1.24601
38,66,-1.05345
40,66,-0.857138
42,66,-0.656323
44,66,-0.450612
46,66,-0.240021
48,66,-0.0249504
50,66,0.19386
52,66,0.415377
54,66,0.638309
56,66,0.861142
58,66,1.08216
60,66,1.29951
62,66,1.51121
64,66,1.71527
66,66,1.90973
68,66,2.09274
70,66,2.26267
72,66,2.41809
74,66,2.55784
76,66,2.68101
78,66,2.78697
80,66,2.87525
82,66,2.94563
84,66,2.99797
86,66,3.0323
88,66,3.04871
90,66,3.04737
-90,68,2.89083
-88,68,2.8802
-86,68,2.8512
-84,68,2.80427
-82,68,2.74016
-80,68,2.65999
-78,68,2.56524
-76,68,2.45777
-74,68,2.33981
-72,68,2.21392
-70,68,2.08287
-68,68,1.94956
-66,68,1.81679
-64,68,1.6871
-62,68,1.56251
-60,68,1.44437
-58,68,1.3332
-56,68,1.22865
-54,68,1.12954
-52,68,1.03397
-50,68,0.939604
-48,68,0.843813
-46,68,0.743994
-44,68,0.637761
-42,68,0.523125
-40,68,0.398603
-38,68,0.263264
-36,68,0.11672
-34,68,-0.0409316
-32,68,-0.209206
-30,68,-0.387338
-28,68,-0.574402
-26,68,-0.769408
-24,68,-0.971379
-22,68,-1.17938
-20,68,-1.39251
-18,68,-1.60987
-16,68,-1.83043
-14,68,-2.05295
-12,68,-2.27581
-10,68,-2.49689
-8,68,-2.71342
-6,68,-2.92192
-4,68,-3.11815
-2,68,-3.29726
0,68,-3.45403
2,68,-3.58322
4,68,-3.68014
6,68,-3.74119
8,68,-3.76442
10,68,-3.7498
12,68,-3.69929
14,68,-3.61658
16,68,-3.50658
18,68,-3.37474
20,68,-3.22643
22,68,-3.06637
24,68,-2.89828
26,68,-2.72466
28,68,-2.54685
30,68,-2.36517
32,68,-2.17919
34,68,-1.98805
36,68,-1.79085
38,68,-1.58688
40,68,-1.37588
42,68,-1.1581
44,68,-0.934305
46,68,-0.705687
48,68,-0.473719
50,68,-0.240033
52,68,-0.00630824
54,68,0.225791
56,68,0.454643
58,68,0.678667
60,68,0.896316
62,68,1.10608
64,68,1.30647
66,68,1.4961
68,68,1.67364
70,68,1.83792
72,68,1.98791
74,68,2.12277
76,68,2.24182
78,68,2.34453
80,68,2.43055
82,68,2.49962
84,68,2.55162
86,68,2.58648
88,68,2.60425
90,68,2.605
-90,70,2.45332
-88,70,2.44193
-86,70,2.41213
-84,70,2.36446
-82,70,2.2998
-80,70,2.21942
-78,70,2.12495
-76,70,2.01839
-74,70,1.90207
-72,70,1.77861
-70,70,1.6508
-68,70,1.52148
-66,70,1.39332
-64,70,1.26863
-62,70,1.14914
-60,70,1.03585
-58,70,0.928883
-56,70,0.827494
-54,70,0.730152
-52,70,0.634711
-50,70,0.538646
-48,70,0.439316
-46,70,0.334223
-44,70,0.221226
-42,70,0.0986996
-40,70,-0.0343758
-38,70,-0.178398
-36,70,-0.333189
-34,70,-0.498096
-32,70,-0.672129
-30,70,-0.854117
-28,70,-1.04286
-26,70,-1.23723
-24,70,-1.43631
-22,70,-1.63934
-20,70,-1.84575
-18,70,-2.055
-16,70,-2.26655
