Phi[deg],Theta[deg],dB(GainTotal)
-90,30,6.31616
-88,30,6.31821
-86,30,6.3214
-84,30,6.32565
-82,30,6.33087
-80,30,6.33692
-78,30,6.34361
-76,30,6.35068
-74,30,6.35782
-72,30,6.36467
-70,30,6.37077
-68,30,6.3756
-66,30,6.37857
-64,30,6.37901
-62,30,6.37618
-60,30,6.3693
-58,30,6.3575
-56,30,6.33992
-54,30,6.31565
-52,30,6.28376
-50,30,6.24337
-48,30,6.19362
-46,30,6.13367
-44,30,6.06279
-42,30,5.98033
-40,30,5.88575
-38,30,5.77863
-36,30,5.65873
-34,30,5.52598
-32,30,5.38049
-30,30,5.22262
-28,30,5.05297
-26,30,4.87243
-24,30,4.68219
-22,30,4.48381
-20,30,4.27918
-18,30,4.07062
-16,30,3.86082
-14,30,3.65291
-12,30,3.45035
-10,30,3.25695
-8,30,3.07668
-6,30,2.91359
-4,30,2.77162
-2,30,2.65434
0,30,2.56473
2,30,2.50501
4,30,2.47643
6,30,2.47918
8,30,2.51241
10,30,2.57431
12,30,2.66226
14,30,2.77305
16,30,2.90309
18,30,3.04865
20,30,3.206
22,30,3.3716
24,30,3.54215
26,30,3.7147
28,30,3.88662
30,30,4.05568
32,30,4.21997
34,30,4.3779
36,30,4.52822
38,30,4.66991
40,30,4.80225
42,30,4.9247
44,30,5.03696
46,30,5.13889
48,30,5.23053
50,30,5.31204
52,30,5.38376
54,30,5.44608
56,30,5.49952
58,30,5.54468
60,30,5.58221
62,30,5.61281
64,30,5.63721
66,30,5.65616
68,30,5.6704
70,30,5.68067
72,30,5.68766
74,30,5.69205
76,30,5.69446
78,30,5.69546
80,30,5.69554
82,30,5.69516
84,30,5.69467
86,30,5.69437
88,30,5.69447
90,30,5.69509
-90,32,6.26758
-88,32,6.26945
-86,32,6.27263
-84,32,6.27707
-82,32,6.28273
-80,32,6.28952
-78,32,6.29729
-76,32,6.30586
-74,32,6.31499
-72,32,6.32435
-70,32,6.33352
-68,32,6.34203
-66,32,6.34927
-64,32,6.35456
-62,32,6.35711
-60,32,6.35607
-58,32,6.35048
-56,32,6.33934
-54,32,6.3216
-52,32,6.29619
-50,32,6.26202
-48,32,6.21803
-46,32,6.16321
-44,32,6.09662
-42,32,6.01738
-40,32,5.92477
-38,32,5.81816
-36,32,5.69713
-34,32,5.56141
-32,32,5.41097
-30,32,5.24599
-28,32,5.06695
-26,32,4.87464
-24,32,4.67018
-22,32,4.45509
-20,32,4.23131
-18,32,4.00126
-16,32,3.76788
-14,32,3.53462
-12,32,3.30543
-10,32,3.08475
-8,32,2.87736
-6,32,2.68824
-4,32,2.52235
-2,32,2.3843
0,32,2.27805
2,32,2.2066
4,32,2.17171
6,32,2.17376
8,32,2.21174
10,32,2.28335
12,32,2.38524
14,32,2.51332
16,32,2.66305
18,32,2.82978
20,32,3.00896
22,32,3.19633
24,32,3.38803
26,32,3.58066
28,32,3.77128
30,32,3.95743
32,32,4.13707
34,32,4.30855
36,32,4.4706
38,32,4.62223
40,32,4.76277
42,32,4.89176
44,32,5.00899
46,32,5.11443
48,32,5.20825
50,32,5.29074
52,32,5.36235
54,32,5.42365
56,32,5.47529
58,32,5.51801
60,32,5.55261
62,32,5.57992
64,32,5.6008
66,32,5.61612
68,32,5.62674
70,32,5.63348
72,32,5.63713
74,32,5.63844
76,32,5.63808
78,32,5.63666
80,32,5.63472
82,32,5.63274
84,32,5.6311
86,32,5.6301
88,32,5.62997
90,32,5.63085
-90,34,6.19484
-88,34,6.19604
-86,34,6.19845
-84,34,6.20209
-82,34,6.20696
-80,34,6.21305
-78,34,6.22033
-76,34,6.22872
-74,34,6.23806
-72,34,6.24815
-70,34,6.25867
-68,34,6.26919
-66,34,6.27918
-64,34,6.28797
-62,34,6.29478
-60,34,6.29868
-58,34,6.29867
-56,34,6.29362
-54,34,6.28234
-52,34,6.26358
-50,34,6.23608
-48,34,6.19855
-46,34,6.14977
-44,34,6.08856
-42,34,6.01383
-40,34,5.9246
-38,34,5.82004
-36,34,5.6995
-34,34,5.56251
-32,34,5.40883
-30,34,5.23847
-28,34,5.05175
-26,34,4.84931
-24,34,4.63215
-22,34,4.40173
-20,34,4.15998
-18,34,3.90939
-16,34,3.65304
-14,34,3.39469
-12,34,3.13875
-10,34,2.89028
-8,34,2.65492
-6,34,2.43868
-4,34,2.24765
-2,34,2.08769
0,34,1.96392
2,34,1.8803
4,34,1.83924
6,34,1.84134
8,34,1.88536
10,34,1.96838
12,34,2.08613
14,34,2.23342
16,34,2.40458
18,34,2.59391
20,34,2.79592
22,34,3.0056
24,34,3.21851
26,34,3.43084
28,34,3.63938
30,34,3.8415
32,34,4.03511
34,34,4.21854
36,34,4.39056
38,34,4.55027
40,34,4.69709
42,34,4.83068
44,34,4.95096
46,34,5.05806
48,34,5.15226
50,34,5.23404
52,34,5.30399
54,34,5.36284
56,34,5.41141
58,34,5.45058
60,34,5.48131
62,34,5.50458
64,34,5.52137
66,34,5.53267
68,34,5.53944
70,34,5.54258
72,34,5.54296
74,34,5.54135
76,34,5.53848
78,34,5.53498
80,34,5.53141
82,34,5.52822
84,34,5.52581
86,34,5.52448
88,34,5.52445
90,34,5.52586
-90,36,6.10637
-88,36,6.10636
-86,36,6.10713
-84,36,6.10876
-82,36,6.11134
-80,36,6.11498
-78,36,6.11979
-76,36,6.12582
-74,36,6.13311
-72,36,6.14159
-70,36,6.1511
-68,36,6.16135
-66,36,6.17192
-64,36,6.18222
-62,36,6.1915
-60,36,6.19885
-58,36,6.2032
-56,36,6.20333
-54,36,6.19791
-52,36,6.18554
-50,36,6.16472
-48,36,6.13396
-46,36,6.09177
-44,36,6.03673
-42,36,5.96746
-40,36,5.88275
-38,36,5.78151
-36,36,5.66282
-34,36,5.52598
-32,36,5.37054
-30,36,5.19629
-28,36,5.00336
-26,36,4.79221
-24,36,4.56371
-22,36,4.3192
-20,36,4.06058
-18,36,3.79033
-16,36,3.51166
-14,36,3.22859
-12,36,2.94594
-10,36,2.66942
-8,36,2.40553
-6,36,2.16138
-4,36,1.94438
-2,36,1.76179
0,36,1.62011
2,36,1.52445
4,36,1.47797
6,36,1.48151
8,36,1.53352
10,36,1.63026
12,36,1.76629
14,36,1.93509
16,36,2.12966
18,36,2.34309
20,36,2.56888
22,36,2.80126
24,36,3.03523
26,36,3.26662
28,36,3.49203
30,36,3.70875
32,36,3.91467
34,36,4.10821
36,36,4.28824
38,36,4.45399
40,36,4.60502
42,36,4.74118
44,36,4.86253
46,36,4.96937
48,36,5.06218
50,36,5.14159
52,36,5.2084
54,36,5.26349
56,36,5.30787
58,36,5.34258
60,36,5.36875
62,36,5.38749
64,36,5.39992
66,36,5.40713
68,36,5.41016
70,36,5.40998
72,36,5.4075
74,36,5.40351
76,36,5.39874
78,36,5.39381
80,36,5.38925
82,36,5.3855
84,36,5.38292
86,36,5.38177
88,36,5.38226
90,36,5.38451
-90,38,6.01038
-88,38,6.00863
-86,38,6.00685
-84,38,6.00519
-82,38,6.00386
-80,38,6.00311
-78,38,6.00321
-76,38,6.00443
-74,38,6.00701
-72,38,6.01111
-70,38,6.01678
-68,38,6.02396
-66,38,6.03239
-64,38,6.04164
-62,38,6.05106
-60,38,6.05978
-58,38,6.06673
-56,38,6.07062
-54,38,6.07
-52,38,6.06328
-50,38,6.04876
-48,38,6.02469
-46,38,5.98931
-44,38,5.94089
-42,38,5.87776
-40,38,5.7984
-38,38,5.70143
-36,38,5.58566
-34,38,5.4501
-32,38,5.29405
-30,38,5.11707
-28,38,4.91907
-26,38,4.70031
-24,38,4.46151
-22,38,4.20387
-20,38,3.92919
-18,38,3.63997
-16,38,3.3395
-14,38,3.03199
-12,38,2.72271
-10,38,2.41797
-8,38,2.12517
-6,38,1.85262
-4,38,1.60918
-2,38,1.4037
0,38,1.24426
2,38,1.1373
4,38,1.08686
6,38,1.09397
8,38,1.15661
10,38,1.26998
12,38,1.42717
14,38,1.62008
16,38,1.84017
18,38,2.07918
20,38,2.32961
22,38,2.58489
24,38,2.83957
26,38,3.08917
28,38,3.33021
30,38,3.55996
32,38,3.77641
34,38,3.97813
36,38,4.16414
38,38,4.33387
40,38,4.48708
42,38,4.62379
44,38,4.7443
46,38,4.8491
48,38,4.93887
50,38,5.01446
52,38,5.07685
54,38,5.12713
56,38,5.16649
58,38,5.19617
60,38,5.21743
62,38,5.23154
64,38,5.23974
66,38,5.2432
68,38,5.24304
70,38,5.24025
72,38,5.23575
74,38,5.23031
76,38,5.22462
78,38,5.21925
80,38,5.21466
82,38,5.21123
84,38,5.20926
86,38,5.20895
88,38,5.21046
90,38,5.21388
-90,40,5.91351
-88,40,5.9096
-86,40,5.90447
-84,40,5.89834
-82,40,5.89154
-80,40,5.88449
-78,40,5.87766
-76,40,5.87155
-74,40,5.86666
-72,40,5.86344
-70,40,5.86223
-68,40,5.86324
-66,40,5.86648
-64,40,5.87174
-62,40,5.87854
-60,40,5.88613
-58,40,5.89347
-56,40,5.89927
-54,40,5.90196
-52,40,5.89977
-50,40,5.8908
-48,40,5.873
-46,40,5.8443
-44,40,5.80263
-42,40,5.746
-40,40,5.67252
-38,40,5.58048
-36,40,5.46836
-34,40,5.33487
-32,40,5.17901
-30,40,5.0001
-28,40,4.79779
-26,40,4.57213
-24,40,4.32366
-22,40,4.05344
-20,40,3.76318
-18,40,3.45534
-16,40,3.13328
-14,40,2.80144
-12,40,2.46546
-10,40,2.13231
-8,40,1.81033
-6,40,1.5091
-4,40,1.23907
-2,40,1.01087
0,40,0.834367
2,40,0.717512
4,40,0.665238
6,40,0.678725
8,40,0.755235
10,40,0.888584
12,40,1.07011
14,40,1.28981
16,40,1.53745
18,40,1.80338
20,40,2.07905
22,40,2.35723
24,40,2.63204
26,40,2.89886
28,40,3.15417
30,40,3.39536
32,40,3.62058
34,40,3.82861
36,40,4.01868
38,40,4.19048
40,40,4.34398
42,40,4.47948
44,40,4.59749
46,40,4.69874
48,40,4.78414
50,40,4.85477
52,40,4.91183
54,40,4.95664
56,40,4.99059
58,40,5.01508
60,40,5.03157
62,40,5.04144
64,40,5.04603
66,40,5.0466
68,40,5.04428
70,40,5.04006
72,40,5.03481
74,40,5.02926
76,40,5.024
78,40,5.01948
80,40,5.01608
82,40,5.01406
84,40,5.01362
86,40,5.01488
88,40,5.01792
90,40,5.02277
-90,42,5.81956
-88,42,5.81326
-86,42,5.8042
-84,42,5.79268
-82,42,5.77915
-80,42,5.7642
-78,42,5.7485
-76,42,5.73283
-74,42,5.71796
-72,42,5.70468
-70,42,5.69366
-68,42,5.68545
-66,42,5.68042
-64,42,5.67864
-62,42,5.6799
-60,42,5.68364
-58,42,5.68893
-56,42,5.69448
-54,42,5.69868
-52,42,5.6996
-50,42,5.69509
-48,42,5.68281
-46,42,5.66036
-44,42,5.62529
-42,42,5.5752
-40,42,5.50782
-38,42,5.42105
-36,42,5.313
-34,42,5.18203
-32,42,5.02683
-30,42,4.8464
-28,42,4.64014
-26,42,4.4079
-24,42,4.14999
-22,42,3.86733
-20,42,3.56154
-18,42,3.23505
-16,42,2.8913
-14,42,2.53494
-12,42,2.17201
-10,42,1.81017
-8,42,1.45874
-6,42,1.12869
-4,42,0.832177
-2,42,0.581819
0,42,0.389453
2,42,0.264649
4,42,0.213256
6,42,0.236414
8,42,0.330378
10,42,0.48722
12,42,0.696159
14,42,0.945098
16,42,1.22198
18,42,1.51576
20,42,1.81692
22,42,2.11766
24,42,2.41182
26,42,2.69473
28,42,2.96296
30,42,3.21407
32,42,3.44646
34,42,3.65914
36,42,3.85164
38,42,4.02392
40,42,4.17622
42,42,4.30911
44,42,4.42338
46,42,4.52
48,42,4.60016
50,42,4.66519
52,42,4.71653
54,42,4.75573
56,42,4.78438
58,42,4.80411
60,42,4.81649
62,42,4.82306
64,42,4.82522
66,42,4.82425
68,42,4.82128
70,42,4.81724
72,42,4.81292
74,42,4.80891
76,42,4.80567
78,42,4.80352
80,42,4.80266
82,42,4.80323
84,42,4.80526
86,42,4.8088
88,42,4.81381
90,42,4.82027
-90,44,5.72851
-88,44,5.71983
-86,44,5.70659
-84,44,5.68917
-82,44,5.66813
-80,44,5.64422
-78,44,5.61832
-76,44,5.59145
-74,44,5.5647
-72,44,5.53917
-70,44,5.51593
-68,44,5.49593
-66,44,5.47991
-64,44,5.46834
-62,44,5.46133
-60,44,5.45858
-58,44,5.45936
-56,44,5.46245
-54,44,5.46621
-52,44,5.4686
-50,44,5.46723
-48,44,5.45947
-46,44,5.44254
-44,44,5.41359
-42,44,5.36978
-40,44,5.30841
-38,44,5.22693
-36,44,5.12304
-34,44,4.99472
-32,44,4.8403
-30,44,4.65845
-28,44,4.4483
-26,44,4.20942
-24,44,3.94196
-22,44,3.64667
-20,44,3.32507
-18,44,2.97958
-16,44,2.61374
-14,44,2.23243
-12,44,1.84214
-10,44,1.45122
-8,44,1.07009
-6,44,0.71117
-4,44,0.388519
-2,44,0.116887
0,44,-0.089759
2,44,-0.220157
4,44,-0.26763
6,44,-0.23133
8,44,-0.116383
10,44,0.0671493
12,44,0.306073
14,44,0.586033
16,44,0.893139
18,44,1.21503
20,44,1.54138
22,44,1.86395
24,44,2.17644
26,44,2.47425
28,44,2.7541
30,44,3.0138
32,44,3.25202
34,44,3.46808
36,44,3.66182
38,44,3.83345
40,44,3.98357
42,44,4.113
44,44,4.22283
46,44,4.31433
48,44,4.38897
50,44,4.44834
52,44,4.49415
54,44,4.5282
56,44,4.55229
58,44,4.56824
60,44,4.57777
62,44,4.58248
64,44,4.58385
66,44,4.58313
68,44,4.58137
70,44,4.57942
72,44,4.57789
74,44,4.57722
76,44,4.57767
78,44,4.57937
80,44,4.58235
82,44,4.58656
84,44,4.5919
86,44,4.59826
88,44,4.60552
90,44,4.61358
-90,46,5.63621
-88,46,5.62536
-86,46,5.60806
-84,46,5.58472
-82,46,5.556
-80,46,5.52278
-78,46,5.48613
-76,46,5.44729
-74,46,5.40764
-72,46,5.36862
-70,46,5.33166
-68,46,5.29814
-66,46,5.26921
-64,46,5.24578
-62,46,5.22833
-60,46,5.21691
-58,46,5.21103
-56,46,5.20962
-54,46,5.21107
-52,46,5.21324
-50,46,5.21356
-48,46,5.2091
-46,46,5.1967
-44,46,5.17308
-42,46,5.13497
-40,46,5.07917
-38,46,5.00267
-36,46,4.90273
-34,46,4.77689
-32,46,4.6231
-30,46,4.43967
-28,46,4.22543
-26,46,3.97969
-24,46,3.70238
-22,46,3.39409
-20,46,3.05625
-18,46,2.6913
-16,46,2.30287
-14,46,1.89611
-12,46,1.47798
-10,46,1.05762
-8,46,0.646607
-6,46,0.258944
-4,46,-0.0892961
-2,46,-0.381064
0,46,-0.600161
2,46,-0.733642
4,46,-0.774176
6,46,-0.72155
8,46,-0.58268
10,46,-0.37012
12,46,-0.0996849
14,46,0.211978
16,46,0.549252
18,46,0.898641
20,46,1.24918
22,46,1.59237
24,46,1.92193
26,46,2.23336
28,46,2.52364
30,46,2.79084
32,46,3.03394
34,46,3.25255
36,46,3.44682
38,46,3.61728
40,46,3.76482
42,46,3.89057
44,46,3.99593
46,46,4.08246
48,46,4.15194
50,46,4.20623
52,46,4.24734
54,46,4.2773
56,46,4.29812
58,46,4.3118
60,46,4.32015
62,46,4.32486
64,46,4.32737
66,46,4.32888
68,46,4.33031
70,46,4.33234
72,46,4.33539
74,46,4.33967
76,46,4.34523
78,46,4.35199
80,46,4.35977
82,46,4.36834
84,46,4.37747
86,46,4.38692
88,46,4.39645
90,46,4.4059
-90,48,5.53483
-88,48,5.52224
-86,48,5.5013
-84,48,5.47248
-82,48,5.43651
-80,48,5.39436
-78,48,5.34727
-76,48,5.29667
-74,48,5.24417
-72,48,5.19153
-70,48,5.14054
-68,48,5.09293
-66,48,5.05032
-64,48,5.014
-62,48,4.98491
-60,48,4.96345
-58,48,4.94941
-56,48,4.94193
-54,48,4.93948
-52,48,4.93988
-50,48,4.94041
-48,48,4.93787
-46,48,4.92877
-44,48,4.9094
-42,48,4.87604
-40,48,4.82502
-38,48,4.75285
-36,48,4.65632
-34,48,4.53253
-32,48,4.37901
-30,48,4.19371
-28,48,3.97511
-26,48,3.72224
-24,48,3.4348
-22,48,3.11324
-20,48,2.75888
-18,48,2.37415
-16,48,1.96281
-14,48,1.53031
-12,48,1.08413
-10,48,0.634242
-8,48,0.193436
-6,48,-0.222576
-4,48,-0.595591
-2,48,-0.906158
0,48,-1.13581
2,48,-1.27001
4,48,-1.30106
6,48,-1.22975
8,48,-1.06519
10,48,-0.822686
12,48,-0.520728
14,48,-0.178141
16,48,0.18795
18,48,0.563161
20,48,0.936108
22,48,1.29821
24,48,1.64326
26,48,1.96698
28,48,2.26659
30,48,2.54046
32,48,2.78784
34,48,3.00864
36,48,3.20329
38,48,3.37263
40,48,3.51783
42,48,3.64034
44,48,3.74184
46,48,3.82422
48,48,3.88953
50,48,3.93994
52,48,3.97772
54,48,4.00513
56,48,4.0244
58,48,4.03762
60,48,4.04673
62,48,4.05338
64,48,4.05897
66,48,4.06455
68,48,4.07089
70,48,4.07843
72,48,4.08737
74,48,4.09768
76,48,4.10919
78,48,4.1216
80,48,4.13455
82,48,4.14767
84,48,4.16058
86,48,4.17295
88,48,4.18446
90,48,4.19488
-90,50,5.41411
-88,50,5.40028
-86,50,5.37638
-84,50,5.34289
-82,50,5.3006
-80,50,5.25057
-78,50,5.19412
-76,50,5.13288
-74,50,5.06865
-72,50,5.00342
-70,50,4.9393
-68,50,4.87837
-66,50,4.82261
-64,50,4.77371
-62,50,4.73298
-60,50,4.70118
-58,50,4.67841
-56,50,4.66402
-54,50,4.6566
-52,50,4.65398
-50,50,4.65334
-48,50,4.65129
-46,50,4.64402
-44,50,4.62751
-42,50,4.59759
-40,50,4.55018
-38,50,4.48132
-36,50,4.38734
-34,50,4.26493
-32,50,4.11116
-30,50,3.92364
-28,50,3.70046
-26,50,3.44038
-24,50,3.14284
-22,50,2.80809
-20,50,2.43736
-18,50,2.03306
-16,50,1.59909
-14,50,1.14118
-12,50,0.667348
-10,50,0.188436
-8,50,-0.281489
-6,50,-0.72496
-4,50,-1.12157
-2,50,-1.44943
0,50,-1.68786
2,50,-1.82093
4,50,-1.84088
6,50,-1.74991
8,50,-1.5596
10,50,-1.28809
12,50,-0.95644
14,50,-0.58538
16,50,-0.193231
18,50,0.205015
20,50,0.597772
22,50,0.976498
24,50,1.33516
26,50,1.66972
28,50,1.97764
30,50,2.25754
32,50,2.50893
34,50,2.73197
36,50,2.92735
38,50,3.09617
40,50,3.23986
42,50,3.36016
44,50,3.45901
46,50,3.53861
48,50,3.60128
50,50,3.64947
52,50,3.68568
54,50,3.71239
56,50,3.73197
58,50,3.74663
60,50,3.7583
62,50,3.76861
64,50,3.7788
66,50,3.78978
68,50,3.80208
70,50,3.81592
72,50,3.83124
74,50,3.84781
76,50,3.86523
78,50,3.88304
80,50,3.90076
82,50,3.91789
84,50,3.934
86,50,3.94867
88,50,3.96155
90,50,3.97234
-90,52,5.26291
-88,52,5.24838
-86,52,5.22231
-84,52,5.1852
-82,52,5.13786
-80,52,5.08144
-78,52,5.01735
-76,52,4.94732
-74,52,4.87333
-72,52,4.79759
-70,52,4.72241
-68,52,4.65015
-66,52,4.58309
-64,52,4.52323
-62,52,4.47218
-60,52,4.43099
-58,52,4.4
-56,52,4.37876
-54,52,4.36597
-52,52,4.35952
-50,52,4.35653
-48,52,4.35351
-46,52,4.34647
-44,52,4.3311
-42,52,4.30295
-40,52,4.25756
-38,52,4.19061
-36,52,4.09802
-34,52,3.97607
-32,52,3.82146
-30,52,3.63138
-28,52,3.4036
-26,52,3.13655
-24,52,2.8294
-22,52,2.48218
-20,52,2.096
-18,52,1.67322
-16,52,1.21784
-14,52,0.735844
-12,52,0.235795
-10,52,-0.270631
-8,52,-0.768094
-6,52,-1.23738
-4,52,-1.65589
-2,52,-1.99939
0,52,-2.24512
2,52,-2.37602
4,52,-2.38461
6,52,-2.27478
8,52,-2.06069
10,52,-1.76319
12,52,-1.40561
14,52,-1.0102
16,52,-0.596109
18,52,-0.178673
20,52,0.230511
22,52,0.623046
24,52,0.993113
26,52,1.33689
28,52,1.65207
30,52,1.93749
32,52,2.19284
34,52,2.4185
36,52,2.61534
38,52,2.78467
40,52,2.92815
42,52,3.04773
44,52,3.14562
46,52,3.22423
48,52,3.28614
50,52,3.33402
52,52,3.37058
54,52,3.39844
56,52,3.4201
58,52,3.43778
60,52,3.45338
62,52,3.46842
64,52,3.484
66,52,3.50081
68,52,3.51915
70,52,3.53901
72,52,3.56014
74,52,3.5821
76,52,3.60438
78,52,3.6264
80,52,3.64762
82,52,3.66752
84,52,3.68563
86,52,3.70155
88,52,3.7149
90,52,3.72539
-90,54,5.07089
-88,54,5.05613
-86,54,5.02868
-84,54,4.98906
-82,54,4.93814
-80,54,4.87708
-78,54,4.80741
-76,54,4.73095
-74,54,4.64982
-72,54,4.56636
-70,54,4.48307
-68,54,4.4025
-66,54,4.32711
-64,54,4.2591
-62,54,4.20026
-60,54,4.15178
-58,54,4.11416
-56,54,4.08705
-54,54,4.06923
-52,54,4.05864
-50,54,4.05244
-48,54,4.04708
-46,54,4.03853
-44,54,4.02235
-42,54,3.99393
-40,54,3.9486
-38,54,3.88178
-36,54,3.78909
-34,54,3.66648
-32,54,3.51031
-30,54,3.31742
-28,54,3.08524
-26,54,2.81186
-24,54,2.49618
-22,54,2.13798
-20,54,1.7382
-18,54,1.29912
-16,54,0.824761
-14,54,0.321337
-12,54,-0.202156
-10,54,-0.733267
-8,54,-1.25548
-6,54,-1.74794
-4,54,-2.18604
-2,54,-2.54334
0,54,-2.7953
2,54,-2.92402
4,54,-2.92255
6,54,-2.79656
8,54,-2.56269
10,54,-2.24417
12,54,-1.86612
14,54,-1.4519
16,54,-1.02113
18,54,-0.589237
20,54,-0.167685
22,54,0.23534
24,54,0.614244
26,54,0.96541
28,54,1.28671
30,54,1.57713
32,54,1.8365
34,54,2.06532
36,54,2.26459
38,54,2.43577
40,54,2.58064
42,54,2.70132
44,54,2.80019
46,54,2.87983
48,54,2.94298
50,54,2.9925
52,54,3.0312
54,54,3.0618
56,54,3.08684
58,54,3.10851
60,54,3.12863
62,54,3.14859
64,54,3.1693
66,54,3.19124
68,54,3.21453
70,54,3.23897
72,54,3.26415
74,54,3.28955
76,54,3.3146
78,54,3.33872
80,54,3.36139
82,54,3.38213
84,54,3.40056
86,54,3.41629
88,54,3.42903
90,54,3.43846
-90,56,4.82985
-88,56,4.81521
-86,56,4.78709
-84,56,4.74605
-82,56,4.69298
-80,56,4.62913
-78,56,4.55608
-76,56,4.47577
-74,56,4.39042
-72,56,4.30249
-70,56,4.21459
-68,56,4.12939
-66,56,4.04941
-64,56,3.97691
-62,56,3.9137
-60,56,3.86098
-58,56,3.8192
-56,56,3.78801
-54,56,3.76619
-52,56,3.7517
-50,56,3.74174
-48,56,3.73283
-46,56,3.72101
-44,56,3.70191
-42,56,3.67093
-40,56,3.62337
-38,56,3.55456
-36,56,3.45998
-34,56,3.33537
-32,56,3.17682
-30,56,2.98088
-28,56,2.74468
-26,56,2.46601
-24,56,2.14343
-22,56,1.7765
-20,56,1.36591
-18,56,0.913813
-16,56,0.424181
-14,56,-0.0966579
-12,56,-0.63938
-10,56,-1.19092
-8,56,-1.73378
-6,56,-2.24572
-4,56,-2.70036
-2,56,-3.06945
0,56,-3.32696
2,56,-3.45446
4,56,-3.44561
6,56,-3.30781
8,56,-3.05977
10,56,-2.72663
12,56,-2.33479
14,56,-1.90826
16,56,-1.46685
18,56,-1.02584
20,56,-0.596482
22,56,-0.186697
24,56,0.198147
26,56,0.554615
28,56,0.880709
30,56,1.17551
32,56,1.43893
34,56,1.67149
36,56,1.87426
38,56,2.04872
40,56,2.19672
42,56,2.32042
44,56,2.42227
46,56,2.50494
48,56,2.57125
50,56,2.62409
52,56,2.66634
54,56,2.70073
56,56,2.72976
58,56,2.75556
60,56,2.77983
62,56,2.8038
64,56,2.82823
66,56,2.85344
68,56,2.87939
70,56,2.9058
72,56,2.93221
74,56,2.9581
76,56,2.98294
78,56,3.00625
80,56,3.02764
82,56,3.04678
84,56,3.0634
86,56,3.07725
88,56,3.08812
90,56,3.09576
-90,58,4.53486
-88,58,4.52047
-86,58,4.49222
-84,58,4.45068
-82,58,4.39679
-80,58,4.33186
-78,58,4.25758
-76,58,4.17596
-74,58,4.08935
-72,58,4.00029
-70,58,3.91148
-68,58,3.82558
-66,58,3.74511
-64,58,3.67222
-62,58,3.60858
-60,58,3.55519
-58,58,3.51232
-56,58,3.47942
-54,58,3.45517
-52,58,3.43747
-50,58,3.42358
-48,58,3.41017
-46,58,3.39345
-44,58,3.3693
-42,58,3.33335
-40,58,3.28108
-38,58,3.20793
-36,58,3.10942
-34,58,2.98123
-32,58,2.81933
-30,58,2.62008
-28,58,2.38033
-26,58,2.09759
-24,58,1.77016
-22,58,1.39727
-20,58,0.979378
-18,58,0.518412
-16,58,0.0182241
-14,58,-0.514872
-12,58,-1.0714
-10,58,-1.63789
-8,58,-2.19614
-6,58,-2.72287
-4,58,-3.19038
-2,58,-3.56901
0,58,-3.83164
2,58,-3.95948
4,58,-3.94684
6,58,-3.80249
8,58,-3.54672
10,58,-3.206
12,58,-2.80751
14,58,-2.37552
16,58,-1.92975
18,58,-1.48523
20,58,-1.05287
22,58,-0.640315
24,58,-0.252686
26,58,0.10675
28,58,0.436098
30,58,0.734488
32,58,1.00182
34,58,1.23861
36,58,1.44585
38,58,1.62497
40,58,1.77774
42,58,1.90628
44,58,2.01296
46,58,2.10041
48,58,2.17141
50,58,2.2288
52,58,2.27541
54,58,2.31391
56,58,2.3467
58,58,2.37581
60,58,2.40281
62,58,2.42882
64,58,2.45447
66,58,2.48
68,58,2.50532
70,58,2.53014
72,58,2.55406
74,58,2.57668
76,58,2.59763
78,58,2.61664
80,58,2.63352
82,58,2.64819
84,58,2.66058
86,58,2.67063
88,58,2.67828
90,58,2.68337
-90,60,4.18482
-88,60,4.17064
-86,60,4.14255
-84,60,4.10117
